선수명,생년월일,출신교,출신,연도,팀명,평균자책점,경기,완투,완봉,승,패,세,홀,승률,타자,이닝,피안타,피홈런,볼넷,사구,탈삼진,실점,자책점
정은배,1962년 10월 19일,인천고-경희대,한국,1992,태평양,20.25,2,0,0,0,1,0,0,0,16,2 2/3,2,0,7,0,1,6,6
정의성,1972년 08월 30일,영남대,한국,1995,한화,6.89,21,0,0,0,1,0,0,0,140,31 1/3,40,4,9,0,13,27,24
정인석,1978년 10월 05일,경남고,한국,1997,롯데,6.75,2,0,0,0,0,0,0,0,7,1 1/3,2,0,0,1,0,1,1
정인석,1978년 10월 05일,경남고,한국,1998,롯데,13.5,2,0,0,0,0,0,0,0,13,2,5,0,1,1,2,3,3
정인석,1978년 10월 05일,경남고,한국,1999,롯데,0,2,0,0,0,0,0,0,0,9,2,1,0,3,0,1,0,0
정인조,1964년 11월 23일,건국대,한국,1991,쌍방울,14.54,2,0,0,0,0,0,0,0,22,4 1/3,10,5,1,0,3,7,7
정재훈,1981년 05월 06일,중대초-배명중-배명고-단국대,한국,2006,두산,0,1,0,0,0,0,0,0,0,5,1,1,0,0,1,0,0,0
정재훈,1981년 05월 06일,중대초-배명중-배명고-단국대,한국,2007,두산,5.03,32,0,0,1,1,2,0,0.5,146,34,36,4,11,2,12,20,19
정종헌,1969년 07월 12일,경남상고,한국,1989,롯데,18,1,0,0,0,0,0,0,0,11,2,4,2,1,0,0,4,4
정진용,1977년 12월 01일,한서고-홍익대,한국,2000,두산,12.46,2,0,0,0,0,0,0,0,24,4 1/3,5,1,5,1,4,6,6
정진용,1977년 12월 01일,한서고-홍익대,한국,2001,두산,5.13,37,0,0,1,7,0,1,0.125,445,100,111,11,48,4,56,63,57
정홍준,1983년 05월 25일,옥산초-성광중-경북고-영남대,한국,2006,삼성,2.92,24,0,0,2,1,0,0,0.667,227,52 1/3,44,2,30,4,40,17,17
정홍준,1983년 05월 25일,옥산초-성광중-경북고-영남대,한국,2008,삼성,20.25,2,0,0,0,0,0,0,0,8,1 1/3,3,2,1,0,0,3,3
정홍준,1983년 05월 25일,옥산초-성광중-경북고-영남대,한국,2009,삼성,9,1,0,0,0,0,0,0,0,14,3,4,0,2,0,2,3,3
젠슨,1973년 05월 31일,,미상,2001,KIA,8.53,4,0,0,0,1,0,0,0,62,12 2/3,13,0,11,0,10,13,12
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1989,해태,2.84,31,7,0,7,9,4,0,0.438,730,174,153,3,68,5,97,64,55
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1990,해태,3.28,30,10,5,14,13,0,0,0.519,746,178 1/3,144,8,78,3,130,73,65
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1991,해태,3.25,21,1,0,9,9,0,0,0.5,529,130 1/3,100,6,46,8,75,50,47
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1992,해태,2.94,37,3,1,10,6,12,0,0.625,632,156,123,13,54,5,98,64,51
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1993,해태,2.15,28,10,4,17,6,1,0,0.739,760,196 1/3,141,8,51,7,118,54,47
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1994,해태,2.61,27,14,5,18,5,0,0,0.783,843,210,171,12,62,6,135,69,61
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1995,해태,1.71,19,4,0,9,6,0,0,0.6,490,126,97,2,37,6,59,28,24
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1996,해태,2.07,27,11,3,16,7,0,0,0.696,746,191 2/3,145,12,45,7,116,51,44
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1997,해태,3.71,25,2,1,8,9,0,0,0.471,486,114,111,11,29,7,71,64,47
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1998,삼성,5.21,29,2,0,8,11,0,0,0.421,678,150 1/3,171,19,64,12,94,99,87
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,1999,삼성,11.51,12,0,0,0,3,0,0,0,110,20 1/3,36,5,12,3,16,27,26
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,2000,두산,3.74,16,0,0,7,3,0,0,0.7,370,89,81,7,26,5,53,40,37
조계현,1964년 05월 01일,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,한국,2001,두산,5.28,18,0,0,3,5,0,0,0.375,382,87,99,7,33,5,38,53,51
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2000,한화,5.05,29,2,1,10,12,0,0,0.455,738,169 1/3,177,25,67,5,105,104,95
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2001,한화,4.24,40,1,1,7,8,5,2,0.467,617,136,158,18,63,6,85,71,64
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2002,한화,5.46,28,0,0,5,7,0,0,0.417,502,113 2/3,114,19,49,13,88,71,69
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2003,한화,5.28,32,0,0,4,10,2,1,0.286,532,121,121,18,60,4,80,74,71
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2004,한화,7.68,20,0,0,2,3,1,0,0.4,185,38 2/3,51,7,19,4,26,35,33
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2005,한화,22.09,5,0,0,0,2,0,0,0,24,3 2/3,11,1,3,0,4,9,9
조규수,1981년 09월 15일,천안남산초-천안북중-북일고-(목원대)-한화,한국,2010,두산,0,2,0,0,0,0,0,0,0,5,1 1/3,1,0,0,0,0,0,0
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1991,쌍방울,1.64,49,0,0,9,7,27,0,0.563,545,142 1/3,70,5,58,3,133,30,26
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1992,쌍방울,3.17,30,0,0,7,7,8,0,0.5,233,54,48,5,24,2,65,25,19
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1993,쌍방울,1.42,41,0,0,1,4,23,0,0.2,348,88 2/3,51,5,33,4,96,17,14
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1994,쌍방울,2.39,44,0,0,2,8,24,0,0.2,394,98,69,5,38,5,93,28,26
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1995,쌍방울,5.06,8,0,0,0,1,3,0,0,50,10 2/3,11,2,6,1,9,6,6
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1996,쌍방울,1.81,48,0,0,5,5,20,0,0.5,239,59 2/3,41,3,24,4,74,12,12
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1997,쌍방울,2.9,52,0,0,4,6,28,0,0.4,317,77 2/3,64,4,23,4,74,25,25
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1998,현대,4.18,40,0,0,5,4,2,0,0.556,250,56,65,8,16,1,40,28,26
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,1999,현대,5.95,17,0,0,6,2,2,0,0.75,247,56,62,9,20,3,52,37,37
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2000,현대,2.08,9,0,0,0,0,0,3,0,17,4 1/3,2,0,2,0,4,1,1
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2001,SK,3.55,46,0,0,8,9,9,3,0.471,427,106 1/3,90,12,35,3,75,45,42
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2002,SK,4.23,46,0,0,6,8,6,3,0.429,347,78 2/3,81,13,27,10,64,40,37
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2003,현대,5.63,36,0,0,0,3,0,4,0,190,40,39,6,32,4,41,26,25
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2004,KIA,2.14,38,0,0,1,0,1,5,1,76,21,11,1,4,1,18,5,5
조규제,1967년 10월 07일,금광초-군산중-군산상고-연세대-쌍방울-현대-SK-현대-KIA,한국,2005,KIA,36,4,0,0,0,0,0,0,0,11,1,5,2,2,1,0,4,4
조도연,1961년 08월 06일,군산상고-원광대,한국,1984,해태,3.34,35,3,0,4,6,2,0,0.4,547,129 1/3,122,11,44,3,63,61,48
조도연,1961년 08월 06일,군산상고-원광대,한국,1985,해태,3.71,36,1,0,4,6,2,0,0.4,522,123 2/3,131,10,35,5,46,56,51
조도연,1961년 08월 06일,군산상고-원광대,한국,1987,해태,7.33,13,0,0,0,2,0,0,0,131,27,42,4,13,1,9,23,22
조도연,1961년 08월 06일,군산상고-원광대,한국,1988,해태,3.72,6,0,0,0,1,0,0,0,41,9 2/3,8,0,8,2,2,4,4
조도연,1961년 08월 06일,군산상고-원광대,한국,1989,태평양,27,1,0,0,0,0,0,0,0,3, 1/3,0,0,2,0,0,1,1
조문식,1975년 09월 29일,경북고,한국,1994,삼성,54,1,0,0,0,0,0,0,0,4, 1/3,2,0,1,0,0,2,2
조문식,1975년 09월 29일,경북고,한국,1999,삼성,6.75,4,0,0,0,0,0,0,0,18,4,6,2,0,0,2,3,3
조문식,1975년 09월 29일,경북고,한국,2000,삼성,13.5,1,0,0,0,0,0,0,0,11,2,3,1,2,0,1,3,3
조병천,1960년 05월 25일,전주상고,한국,1986,청보,4.66,30,0,0,1,6,0,0,0.143,407,94 2/3,99,5,37,0,48,53,49
조병천,1960년 05월 25일,전주상고,한국,1987,청보,4.71,19,4,0,4,4,0,0,0.5,326,78 1/3,85,9,16,3,38,45,41
조병천,1960년 05월 25일,전주상고,한국,1988,태평양,3.94,28,4,0,2,10,1,0,0.167,546,128,134,6,44,1,40,59,56
조병천,1960년 05월 25일,전주상고,한국,1989,태평양,4.71,13,0,0,0,2,0,0,0,123,28 2/3,34,1,7,0,15,18,15
조병천,1960년 05월 25일,전주상고,한국,1990,태평양,3.99,26,2,0,6,8,2,0,0.429,433,99 1/3,94,2,50,3,35,46,44
조병천,1960년 05월 25일,전주상고,한국,1991,태평양,6.67,16,1,0,1,6,0,0,0.143,260,54,69,14,37,2,20,42,40
조병천,1960년 05월 25일,전주상고,한국,1992,태평양,7.94,10,1,0,1,2,1,0,0.333,79,17,22,3,10,0,10,15,15
조성민,1973년 04월 05일,둔촌초-신일중-신일고-고려대-한화,한국,2005,한화,6.52,16,0,0,2,2,0,4,0.5,101,19 1/3,30,1,9,6,8,15,14
조성민,1973년 04월 05일,둔촌초-신일중-신일고-고려대-한화,한국,2006,한화,6.75,7,0,0,0,0,0,0,0,39,6 2/3,12,1,6,0,4,6,5
조성민,1973년 04월 05일,둔촌초-신일중-신일고-고려대-한화,한국,2007,한화,4.19,12,0,0,1,2,0,0,0.333,191,43,41,3,19,5,18,23,20
조순권,1983년 10월 28일,관산초-안산중앙중-유신고-한양대,한국,2007,현대,5.68,5,0,0,0,0,0,0,0,27,6 1/3,9,1,0,0,3,4,4
조순권,1983년 10월 28일,관산초-안산중앙중-유신고-한양대,한국,2008,우리,6.75,8,0,0,1,0,1,0,1,26,5 1/3,8,1,2,1,3,4,4
조승수,1990년 06월 09일,도곡초-휘문중-휘문고,한국,2009,두산,14.73,3,0,0,0,0,0,0,0,19,3 2/3,4,1,3,1,1,6,6
조승수,1990년 06월 09일,도곡초-휘문중-휘문고,한국,2010,두산,6.87,23,0,0,1,2,0,1,0.333,172,36 2/3,51,8,9,3,23,31,28
조승수,1990년 06월 09일,도곡초-휘문중-휘문고,한국,2011,두산,10.13,4,0,0,0,0,0,0,0,27,5 1/3,7,0,2,1,4,6,6
조영상,1970년 10월 26일,인천고,한국,1990,태평양,4.3,8,0,0,1,2,0,0,0.333,69,14 2/3,13,0,11,0,6,9,7
조영상,1970년 10월 26일,인천고,한국,1991,태평양,6.44,21,0,0,3,2,0,0,0.6,283,58 2/3,65,8,33,13,42,43,42
조영상,1970년 10월 26일,인천고,한국,1992,태평양,10.59,15,0,0,0,3,0,0,0,139,26 1/3,40,8,17,3,19,33,31
조영상,1970년 10월 26일,인천고,한국,1993,OB,5.4,8,0,0,0,0,0,0,0,80,16 2/3,18,2,11,2,8,14,10
조용수,1973년 06월 25일,부산공고,한국,1993,해태,7.2,2,0,0,0,0,0,0,0,21,5,6,1,1,1,1,4,4
조용준,1979년 03월 17일,백초초-여수중-효천고-연세대,한국,2002,현대,1.9,64,0,0,9,5,28,4,0.643,448,109,80,7,38,4,116,32,23
조용준,1979년 03월 17일,백초초-여수중-효천고-연세대,한국,2003,현대,3.52,47,0,0,2,7,26,1,0.222,230,53 2/3,52,4,18,1,39,26,21
조용준,1979년 03월 17일,백초초-여수중-효천고-연세대,한국,2004,현대,2.28,63,0,0,10,3,34,0,0.769,301,75,67,0,22,3,56,19,19
조용준,1979년 03월 17일,백초초-여수중-효천고-연세대,한국,2005,현대,3.27,49,0,0,2,1,27,0,0.667,228,52 1/3,47,6,20,3,61,21,19
조용준,1979년 03월 17일,백초초-여수중-효천고-연세대,한국,2009,히어로즈,4,11,0,0,0,1,1,0,0,42,9,11,1,5,2,6,4,4
조용철,1965년 08월 22일,경남고,한국,1984,롯데,0,2,0,0,0,0,0,0,0,11,2,3,0,2,0,2,1,0
조용철,1965년 08월 22일,경남고,한국,1985,롯데,9.82,5,0,0,0,0,0,0,0,36,7 1/3,14,0,3,0,2,9,8
조용훈,1987년 10월 29일,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,한국,2007,현대,3.21,73,0,0,4,7,9,15,0.364,336,81 1/3,65,5,28,6,52,30,29
조용훈,1987년 10월 29일,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,한국,2008,우리,3.54,52,0,0,1,6,1,6,0.143,247,56,55,2,20,9,34,29,22
조용훈,1987년 10월 29일,화곡초-성남중-성남고-현대-우리-히어로즈-상무-넥센,한국,2009,히어로즈,4.44,25,0,0,1,0,0,1,1,106,24 1/3,24,2,11,4,24,14,12
조정수,1969년 05월 02일,동국대,한국,1990,OB,4.85,9,0,0,0,1,0,0,0,130,29 2/3,28,1,17,2,10,16,16
조정수,1969년 05월 02일,동국대,한국,1991,OB,6,4,0,0,0,0,0,0,0,28,3,4,2,3,1,0,3,2
조중석,1972년 03월 02일,한서고,한국,1992,OB,3.52,3,0,0,0,0,0,0,0,33,7 2/3,4,1,7,0,2,4,3
조진구,1969년 02월 10일,배명고,한국,1989,OB,4.34,10,0,0,0,1,0,0,0,74,18 2/3,19,2,6,2,6,9,9
조진호,1975년 08월 16일,진북초-전라중-전주고-원광대-SK-삼성,한국,2003,SK,5.2,19,0,0,4,5,0,0,0.444,347,79 2/3,99,10,17,3,22,50,46
조진호,1975년 08월 16일,진북초-전라중-전주고-원광대-SK-삼성,한국,2008,삼성,7.45,11,0,0,1,3,0,0,0.25,135,29,40,3,10,1,11,24,24
조진호,1975년 08월 16일,진북초-전라중-전주고-원광대-SK-삼성,한국,2009,삼성,8.1,4,0,0,0,1,0,1,0,50,10,14,1,6,0,6,9,9
조한철,1970년 08월 17일,경남대,한국,1995,쌍방울,4.83,17,0,0,0,0,0,0,0,137,31 2/3,39,3,7,2,10,18,17
조형식,1982년 07월 09일,영창초-설악중-속초상고,한국,2002,SK,12,2,0,0,0,0,0,0,0,14,3,3,2,2,0,3,4,4
조형식,1982년 07월 09일,영창초-설악중-속초상고,한국,2005,SK,2.55,16,0,0,0,0,0,0,0,77,17 2/3,19,2,8,1,16,6,5
조형식,1982년 07월 09일,영창초-설악중-속초상고,한국,2006,SK,5.68,7,0,0,0,1,0,0,0,30,6 1/3,7,0,5,0,5,4,4
조호표,1958년 12월 02일,천호상고,한국,1986,빙그레,54,2,0,0,0,0,0,0,0,40,2 1/3,18,5,2,0,1,15,14
존슨,1975년 10월 03일,캐나다 컴포짓고-KIA-SK,캐나다,2003,KIA,3,18,1,0,8,1,3,1,0.889,281,69,49,8,31,2,53,24,23
존슨,1975년 10월 03일,캐나다 컴포짓고-KIA-SK,캐나다,2005,KIA,5.96,5,0,0,1,1,0,0,0.5,121,25 2/3,31,6,12,5,23,17,17
존슨,1975년 10월 03일,캐나다 컴포짓고-KIA-SK,캐나다,2009,SK,13.5,2,0,0,0,0,0,0,0,10,1 1/3,3,0,3,1,2,2,2
존슨,1982년 07월 19일,미국 무어스벌고-LG,미국,2009,LG,5.28,5,0,0,1,2,0,0,0.333,136,29,34,2,15,3,26,20,17
주동식,1948년 08월 23일,일본 중앙대,일본,1983,해태,3.35,30,3,2,7,7,3,0,0.5,599,134 1/3,133,14,38,9,56,60,50
주동식,1948년 08월 23일,일본 중앙대,일본,1984,해태,2.27,18,4,2,6,5,0,0,0.545,333,83 1/3,74,4,21,3,27,23,21
주키치,1982년 10월 17일,미국 다코타 웨슬리안대-LG,미국,2011,LG,3.6,32,1,1,10,8,1,0,0.556,773,187 2/3,174,9,53,1,150,86,75
주키치,1982년 10월 17일,미국 다코타 웨슬리안대-LG,미국,2012,LG,3.45,30,0,0,11,8,0,1,0.579,750,177 1/3,179,6,54,4,96,75,68
주키치,1982년 10월 17일,미국 다코타 웨슬리안대-LG,미국,2013,LG,6.3,15,1,0,4,6,0,0,0.4,341,75 2/3,96,6,28,4,49,56,53
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1994,롯데,3.04,28,4,1,11,5,1,0,0.688,760,186 2/3,147,15,60,6,142,75,63
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1995,롯데,3.05,30,5,0,10,7,0,0,0.588,798,200 1/3,170,18,49,7,152,73,68
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1996,롯데,3.36,30,10,1,18,7,1,0,0.72,871,216 2/3,196,20,38,9,221,86,81
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1997,롯데,5.88,32,3,0,6,13,3,0,0.316,575,131 2/3,138,25,61,2,84,91,86
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1998,롯데,3.63,31,6,1,11,7,1,0,0.611,751,183 1/3,179,17,43,7,148,90,74
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,1999,롯데,3.98,31,4,0,13,12,1,0,0.52,794,190,190,25,45,2,177,88,84
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2000,롯데,3.49,26,1,0,8,6,0,0,0.571,619,149 2/3,136,18,49,3,127,60,58
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2001,롯데,15,2,0,0,0,1,0,0,0,19,3,6,3,4,0,2,6,5
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2002,롯데,16.2,7,0,0,0,1,0,1,0,8,1 2/3,3,0,0,0,1,3,3
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2003,롯데,4.58,62,0,0,0,9,1,13,0,331,74 2/3,85,13,21,8,49,42,38
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2004,롯데,3.41,11,0,0,4,4,0,0,0.5,260,63 1/3,53,8,21,2,45,26,24
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2005,롯데,6.03,11,0,0,3,2,0,0,0.6,156,34 1/3,39,7,13,2,23,24,23
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2006,롯데,4.14,52,0,0,3,6,1,7,0.333,296,67 1/3,82,6,16,2,26,38,31
주형광,1976년 03월 01일,수영초-초량중-부산고-롯데,한국,2007,롯데,4.15,33,0,0,0,2,0,1,0,94,21 2/3,24,3,6,0,12,10,10
지성규,1969년 11월 15일,중앙고,한국,1988,빙그레,3.95,5,0,0,0,0,0,0,0,61,13 2/3,14,1,8,0,4,6,6
지성규,1969년 11월 15일,중앙고,한국,1989,빙그레,2.89,9,0,0,0,1,0,0,0,42,9 1/3,11,0,3,0,1,7,3
지성규,1969년 11월 15일,중앙고,한국,1990,빙그레,40.5,3,0,0,0,0,0,0,0,12, 2/3,3,1,1,0,1,3,3
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2001,한화,8.51,33,1,0,0,3,2,3,0,287,61 1/3,72,17,36,1,40,59,58
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2002,한화,5.67,14,0,0,1,0,0,0,1,121,27,24,6,19,1,22,17,17
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2003,삼성,6.23,12,0,0,0,0,0,0,0,64,13,22,4,4,2,10,9,9
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2004,삼성,3.45,52,0,0,3,1,0,17,0.75,121,28 2/3,21,6,15,1,34,11,11
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2005,삼성,2.7,7,0,0,0,0,0,0,0,15,3 1/3,2,1,3,0,5,1,1
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2009,두산,2.88,43,0,0,0,0,1,8,0,151,34 1/3,38,1,16,2,22,11,11
지승민,1978년 09월 12일,군산남초-온양중-북일고-한양대-한화-삼성,한국,2010,두산,4.05,12,0,0,0,0,0,1,0,37,6 2/3,9,2,7,1,2,3,3
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,1992,빙그레,5.97,9,0,0,2,0,0,0,1,135,28 2/3,39,4,12,0,12,20,19
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,1993,빙그레,3.38,6,0,0,0,2,0,0,0,98,24,24,1,8,0,8,10,9
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,1994,한화,11.25,4,0,0,0,0,0,0,0,20,4,3,1,6,0,2,5,5
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,1995,한화,5.14,9,0,0,1,2,0,0,0.333,134,28,33,1,20,3,8,21,16
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,1996,한화,3.38,9,0,0,0,0,0,0,0,43,10 2/3,10,0,3,0,5,4,4
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2001,한화,9,3,0,0,0,0,0,0,0,16,3,7,0,2,0,1,3,3
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2002,한화,5.35,20,0,0,4,9,0,0,0.308,348,77 1/3,92,6,29,4,48,49,46
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2003,한화,5.2,12,0,0,2,3,0,0,0.4,196,45,51,6,16,2,8,32,26
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2004,한화,5.57,20,0,0,0,4,3,3,0,143,32 1/3,36,4,13,6,17,23,20
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2005,한화,2.84,33,0,0,0,1,20,0,0,160,38,30,3,14,6,32,13,12
지연규,1969년 08월 15일,시목초-천안북중-북일고-동아대-빙그레-한화,한국,2006,한화,2.25,7,0,0,1,1,0,1,0.5,32,8,6,1,3,0,3,2,2
지훈,1986년 02월 22일,가동초-잠신중-공주고,한국,2009,SK,7.36,1,0,0,0,0,0,0,0,17,3 2/3,6,0,0,0,0,3,3
진동한,1961년 06월 04일,경북고-고려대,한국,1984,삼성,1.8,2,0,0,0,0,0,0,0,21,5,1,0,5,0,0,1,1
진동한,1961년 06월 04일,경북고-고려대,한국,1985,삼성,2.98,24,1,0,4,2,0,0,0.667,339,81 2/3,74,3,28,3,24,36,27
진동한,1961년 06월 04일,경북고-고려대,한국,1986,삼성,2.88,24,2,0,9,4,4,0,0.692,457,109 1/3,99,8,41,3,37,42,35
진동한,1961년 06월 04일,경북고-고려대,한국,1987,삼성,2.81,28,2,0,12,6,2,0,0.667,596,144,144,8,49,7,34,56,45
진동한,1961년 06월 04일,경북고-고려대,한국,1988,삼성,4.64,18,1,1,2,3,1,0,0.4,238,54 1/3,63,2,22,1,10,28,28
진동한,1961년 06월 04일,경북고-고려대,한국,1989,삼성,8.52,18,0,0,1,3,1,0,0.25,226,43 1/3,71,7,24,3,11,47,41
진동한,1961년 06월 04일,경북고-고려대,한국,1991,쌍방울,5.09,26,3,2,5,8,0,0,0.385,501,111 1/3,115,15,55,9,45,66,63
진동한,1961년 06월 04일,경북고-고려대,한국,1992,쌍방울,6.2,25,0,0,1,6,1,0,0.143,235,49 1/3,60,8,24,4,20,42,34
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,1995,OB,3.21,36,2,0,6,2,2,0,0.75,464,109 1/3,112,2,32,8,50,43,39
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,1996,OB,3.11,32,5,2,13,10,4,0,0.565,774,191,186,4,42,5,69,72,66
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,1997,OB,3.72,26,1,1,7,12,0,0,0.368,571,130 2/3,152,11,37,6,72,69,54
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,1998,OB,2.33,61,1,1,8,6,19,0,0.571,638,158 1/3,135,7,42,5,100,44,41
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,1999,두산,2.37,73,0,0,16,6,36,0,0.727,454,114,84,9,37,4,114,32,30
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2000,두산,2.34,59,0,0,5,5,42,0,0.5,301,73,64,3,25,0,61,23,19
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2001,두산,3.22,51,0,0,9,6,23,0,0.6,388,89 1/3,87,7,40,1,88,41,32
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2002,두산,3.47,54,0,0,4,5,31,0,0.444,261,62 1/3,60,8,16,3,58,28,24
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2003,KIA,3.08,46,0,0,4,4,19,0,0.5,271,64 1/3,64,11,22,2,71,24,22
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2004,LG,5.23,34,0,0,0,4,15,0,0,156,32 2/3,49,3,12,1,23,22,19
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2005,LG,5.82,13,0,0,3,7,0,0,0.3,237,51,58,5,21,7,27,40,33
진필중,1972년 10월 13일,역삼초-휘문중-휘문고-중앙대-OB-두산-KIA-LG,한국,2006,LG,3.95,25,0,0,0,3,0,2,0,190,43 1/3,54,3,15,0,18,21,19
